playerID,batting_G,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_SO,batting_IBB,batting_HBP,batting_SH,batting_SF,batting_GIDP,batting_1B,batting_TB,batting_PA,batting_OBP,batting_AVG,batting_SLG,batting_OPS,batting_SBP,batting_BAbip,batting_ISO,batting_PowerSpeedNumber,batting_ABPerHR,batting_ABPerK
gagnegr01,27,100,14,22,6,0,4,10,0,2.0,5,27,0.0,2.0,0.0,0.0,1.0,12,40,107.0,1.3900807737819623,1.152465834818776,2.043374925727867,3.433455699509829,0.0,1.4882246376811594,0.8909090909090909,0.0,63.0,18.52857142857143
gainede01,2,4,1,2,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,2,2,4.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.0,0.0,0.0,0.0
galanau01,10,29,2,4,1,0,0,2,0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,3,5,31.0,0.2222222222222222,0.16,0.2,0.4222222222222222,0.0,0.17391304347826086,0.04,0.0,0.0,16.5
galaran01,18,66,4,12,2,0,1,7,0,0.0,9,20,0.0,1.0,0.0,0.0,1.0,9,17,76.0,1.2663817663817665,0.823015873015873,1.1214285714285714,2.387810337810338,0.0,1.1547619047619047,0.2984126984126984,0.0,21.0,18.0
galehde01,2,5,0,1,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,1,6.0,0.3333333333333333,0.2,0.2,0.5333333333333333,0.0,0.25,0.0,0.0,0.0,5.0
gallaal01,4,10,0,1,0,0,0,0,0,0.0,0,2,0.0,1.0,0.0,0.0,0.0,1,1,11.0,0.18181818181818182,0.1,0.1,0.28181818181818186,0.0,0.125,0.0,0.0,0.0,5.0
gallayo01,6,7,0,0,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
gallemi01,28,60,6,11,2,0,0,4,1,1.0,3,13,0.0,1.0,2.0,0.0,1.0,9,13,64.0,1.2227272727272727,0.9898268398268398,1.1807359307359309,2.4034632034632035,1.0,1.1957070707070707,0.19090909090909092,0.0,0.0,28.833333333333336
galljo01,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gallomi01,9,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gamblle01,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gamblos01,18,42,7,12,2,0,2,7,0,0.0,9,7,0.0,0.0,1.0,1.0,0.0,8,20,52.0,2.320238095238095,1.6305555555555555,2.533333333333333,4.853571428571429,0.0,1.844047619047619,0.9027777777777778,0.0,4.5,19.5
gandich01,14,53,2,13,1,1,0,10,2,1.0,1,5,0.0,0.0,0.0,0.0,0.0,11,16,54.0,0.5189340813464236,0.49420289855072463,0.6043478260869566,1.1232819074333802,1.5,0.5449735449735449,0.11014492753623188,0.0,0.0,21.5
gantnji01,16,54,7,13,5,1,0,6,0,0.0,2,4,0.0,0.0,1.0,0.0,1.0,7,20,56.0,0.7381512605042017,0.6636904761904762,0.9851190476190477,1.7232703081232492,0.0,0.7144927536231884,0.3214285714285714,0.0,0.0,47.0
gantro01,52,189,29,43,7,1,8,28,13,1.0,15,37,0.0,3.0,1.0,2.0,5.0,27,76,209.0,2.8776178390169425,2.2580167055167055,4.1651664076664074,7.04278424668335,5.0,2.2837334116106494,1.9071497021497021,4.416666666666666,84.5,46.75
ganzech01,16,66,6,17,1,0,0,4,3,0.0,2,2,0.0,0.0,0.0,0.0,0.0,16,18,68.0,0.792843691148776,0.7241379310344828,0.7413793103448276,1.5342230014936036,1.0,0.7321428571428572,0.017241379310344827,0.0,0.0,29.0
garagjo01,5,19,2,6,2,0,0,4,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,4,8,19.0,0.3157894736842105,0.3157894736842105,0.42105263157894735,0.7368421052631579,0.0,0.375,0.10526315789473684,0.0,0.0,6.333333333333333
garbeba01,7,21,1,3,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,3,3,21.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.375,0.0,0.0,0.0,15.0
garbege01,7,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garciav01,12,23,0,6,1,0,0,4,1,0.0,2,5,0.0,0.0,0.0,0.0,0.0,5,7,25.0,0.8712121212121212,0.5974025974025974,0.6883116883116882,1.5595238095238095,1.0,0.7,0.09090909090909091,0.0,0.0,17.0
garcica01,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garcich02,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garcida01,7,30,4,7,4,0,0,1,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,3,11,33.0,0.30303030303030304,0.23333333333333334,0.36666666666666664,0.6696969696969697,0.0,0.25925925925925924,0.13333333333333333,0.0,0.0,10.0
garcifr02,2,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garcigr01,3,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
garcija01,24,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garcija02,7,9,0,0,0,0,0,1,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.5
garcije01,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garcika01,10,30,2,8,0,0,0,3,0,0.0,2,7,0.0,1.0,0.0,0.0,0.0,8,8,33.0,0.6541353383458646,0.5357142857142857,0.5357142857142857,1.1898496240601504,0.0,0.696969696969697,0.0,0.0,0.0,8.666666666666668
garciki01,11,35,5,11,2,1,0,8,0,1.0,3,8,0.0,0.0,0.0,0.0,0.0,8,15,38.0,0.8131868131868132,0.6727272727272727,0.8727272727272727,1.6859140859140858,0.0,0.8991596638655461,0.2,0.0,0.0,13.416666666666668
garcimi01,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garcino01,32,112,16,36,7,1,7,24,2,0.0,12,18,4.0,1.0,0.0,2.0,3.0,21,66,127.0,2.7542279385722583,2.3421729611384783,4.305582922824302,7.059810861396561,2.0,2.463095238095238,1.9634099616858236,1.3333333333333333,21.0,40.125
garcira03,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garciyi01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gardnbi02,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gardnbr01,34,69,8,14,1,0,0,7,5,2.0,4,20,0.0,0.0,2.0,1.0,0.0,13,15,74.0,1.6242690058479532,1.4549019607843137,1.5137254901960784,3.1379944960440316,4.0,1.705128205128205,0.058823529411764705,0.0,0.0,22.816666666666666
gardnla01,25,86,9,17,3,2,3,13,0,0.0,4,8,0.0,1.0,4.0,3.0,1.0,9,33,94.0,0.9252136752136753,0.7986694677871149,1.5609243697478992,2.4861380449615744,0.0,0.6889690658872245,0.7622549019607843,0.0,36.5,38.1
gardnma01,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
garkory01,9,35,7,11,2,1,1,5,0,0.0,1,6,0.0,3.0,0.0,0.0,1.0,7,18,39.0,0.8200000000000001,0.6553030303030303,1.0946969696969697,1.9146969696969696,0.0,0.7017543859649122,0.43939393939393934,0.0,11.0,15.8
garlajo01,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
garmami01,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garmsde01,4,7,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
garneph01,21,68,10,21,5,1,1,8,0,0.0,8,7,3.0,1.0,0.0,0.0,0.0,14,31,77.0,1.571062271062271,1.25,1.9444444444444444,3.5155067155067155,0.0,1.3044231131187654,0.6944444444444444,0.0,12.0,39.5
garresc01,5,5,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0,0,6.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0
garrewa01,17,67,8,12,3,0,3,6,1,0.0,9,19,1.0,1.0,1.0,1.0,1.0,6,24,78.0,1.5222222222222221,0.6382385730211817,1.2663322185061316,2.788554440728354,1.0,0.681733746130031,0.6280936454849498,1.0,28.0,14.827272727272726
garrigi01,3,10,0,2,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2,2,11.0,0.2727272727272727,0.2,0.2,0.4727272727272727,0.0,0.2222222222222222,0.0,0.0,0.0,10.0
garvest01,55,222,32,75,8,3,11,31,2,2.0,8,32,4.0,0.0,2.0,0.0,4.0,53,122,230.0,3.9751391298759717,3.720557804768331,6.140023134759977,10.115162264635948,2.0,3.8631866714297054,2.4194653299916458,0.0,88.0,104.97857142857143
garzama01,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gasparo01,6,2,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gatesbr01,2,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gathrjo01,1,0,1,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gattiev01,10,37,4,9,0,0,0,2,0,0.0,2,9,0.0,0.0,0.0,0.0,1.0,9,9,39.0,0.6480263157894737,0.5676691729323309,0.5676691729323309,1.2156954887218046,0.0,0.7402597402597402,0.0,0.0,0.0,12.466666666666667
gausmke01,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gazelmi01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gearidi01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gedmari01,18,72,6,21,2,0,3,8,0,0.0,2,15,0.0,1.0,0.0,0.0,1.0,16,32,75.0,1.0168103448275863,0.9142857142857144,1.4047619047619047,2.4215722495894907,0.0,0.9877955758962624,0.49047619047619045,0.0,72.0,24.0
gehrich01,20,81,12,26,4,0,1,7,2,0.0,7,1,0.0,0.0,2.0,0.0,3.0,21,33,88.0,1.1272435897435897,0.9685960591133005,1.2315270935960592,2.3587706833396487,2.0,0.9627329192546584,0.2629310344827586,1.0,29.0,24.0
gehrilo01,34,119,30,43,8,3,10,35,0,1.0,26,17,2.0,2.0,1.0,2.0,1.0,22,87,149.0,3.381459553518377,2.601883304249033,5.565039606599709,8.946499160118087,0.0,2.448608409134725,2.9631563023506757,0.0,37.41666666666667,48.0
gelbech01,13,40,2,12,1,1,0,5,0,0.0,3,7,1.0,0.0,1.0,0.0,1.0,10,15,43.0,0.7108695652173913,0.6138107416879796,0.7749360613810742,1.4858056265984656,0.0,0.744360902255639,0.16112531969309463,0.0,0.0,11.416666666666668
gentrcr01,14,17,2,5,0,0,0,1,2,1.0,1,4,0.0,0.0,0.0,0.0,0.0,5,5,18.0,1.1,1.0,1.0,2.1,0.6666666666666666,1.4,0.0,0.0,0.0,6.666666666666667
gentrga01,2,3,0,1,1,0,0,2,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,2,3.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.5
georgbi01,2,9,2,3,1,0,1,4,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,1,7,9.0,0.3333333333333333,0.3333333333333333,0.7777777777777778,1.1111111111111112,0.0,0.3333333333333333,0.4444444444444444,0.0,9.0,4.5
germaes01,3,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
gernedi01,4,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
geronce01,36,120,9,20,2,2,3,11,3,1.0,8,34,3.0,0.0,2.0,1.0,2.0,13,35,129.0,1.6,1.2369290358764045,2.04259337154074,3.64259337154074,2.0,1.7752376708259061,0.8056643356643357,0.0,32.5,35.12619047619047
gessldo01,2,1,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
getzgu01,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
getzich01,6,20,5,6,2,0,0,2,1,0.0,3,6,0.0,0.0,0.0,0.0,0.0,4,8,23.0,0.391304347826087,0.3,0.4,0.791304347826087,1.0,0.42857142857142855,0.1,0.0,0.0,3.3333333333333335
giambja01,45,138,19,40,6,0,7,19,1,0.0,30,30,2.0,4.0,0.0,2.0,3.0,27,67,174.0,4.056618819776714,2.841247632656301,4.4713466358203195,8.527965455597034,1.0,3.289597902097902,1.6300990031640186,1.0,64.66666666666666,54.49761904761905
giambje01,9,22,1,7,1,0,0,3,1,0.0,3,2,0.0,0.0,0.0,0.0,0.0,6,8,25.0,0.8116883116883117,0.641025641025641,0.717948717948718,1.5296370296370296,1.0,0.7362637362637363,0.07692307692307693,0.0,0.0,4.5
gibbojo01,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gibsobo01,9,28,4,4,0,0,2,3,0,0.0,2,7,0.0,0.0,2.0,0.0,1.0,2,10,30.0,0.611111111111111,0.43813131313131315,1.0858585858585859,1.6969696969696968,0.0,0.3333333333333333,0.6477272727272727,0.0,19.0,12.5
gibsoge01,7,25,2,6,2,0,0,2,2,1.0,1,1,0.0,0.0,0.0,0.0,0.0,4,8,26.0,0.2692307692307692,0.24,0.32,0.5892307692307692,0.6666666666666666,0.25,0.08,0.0,0.0,25.0
gibsoki01,21,78,13,22,2,0,7,21,9,1.0,12,19,2.0,1.0,0.0,1.0,0.0,13,45,92.0,2.5865942028985507,2.1895604395604398,6.277472527472527,8.864066730371079,3.75,1.2552631578947369,4.087912087912088,6.9,56.0,23.458333333333332
gibsoru01,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gilbe01,6,12,2,8,1,0,0,1,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0,7,9,12.0,1.6,1.6,1.8,3.4000000000000004,0.0,1.8,0.2,0.0,0.0,7.0
gilbebi02,5,16,1,5,0,0,0,2,1,1.0,0,2,0.0,0.0,0.0,1.0,0.0,5,5,17.0,0.29411764705882354,0.3125,0.3125,0.6066176470588236,0.5,0.3333333333333333,0.0,0.0,0.0,8.0
gilbela01,1,0,0,0,0,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gilesbr02,29,77,4,16,6,0,0,4,1,1.0,11,21,0.0,1.0,0.0,1.0,2.0,10,22,90.0,2.2964698699992816,1.6301739926739927,2.239102564102564,4.535572434101846,1.0,2.183838383838384,0.6089285714285715,0.0,0.0,32.333333333333336
gilesma01,25,92,15,20,3,0,2,6,1,0.0,7,20,0.0,1.0,0.0,1.0,1.0,15,29,101.0,1.895460358056266,1.6321428571428571,2.1797619047619046,4.075222262818171,1.0,1.7999999999999998,0.5476190476190477,0.0,34.0,24.0
gilkebe01,5,11,0,1,0,0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,1,1,13.0,0.42857142857142855,0.2,0.2,0.6285714285714286,0.0,0.25,0.0,0.0,0.0,5.0
gillepa01,3,6,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gilliba01,3,9,3,4,2,0,0,2,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,2,6,9.0,0.4444444444444444,0.4444444444444444,0.6666666666666666,1.1111111111111112,0.0,0.5,0.2222222222222222,0.0,0.0,9.0
gilliji01,39,147,15,31,5,0,2,12,4,4.0,23,9,0.0,2.0,0.0,0.0,4.0,24,42,172.0,2.2059641150366955,1.2794281644281644,1.6901424501424502,3.8961065651791458,2.0,1.3022774327122153,0.4107142857142857,0.0,13.5,71.0
gilmase01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gimench01,2,8,1,2,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,2,2,8.0,0.25,0.25,0.25,0.5,0.0,0.2857142857142857,0.0,0.0,0.0,8.0
gionfal01,4,3,2,0,0,0,0,0,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0.25,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0
gipsoch01,5,2,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girarjo01,39,114,9,21,0,2,0,1,0,0.0,9,20,0.0,0.0,4.0,0.0,7.0,19,25,123.0,2.833895271395271,2.24484126984127,2.6115079365079366,5.445403207903208,0.0,2.6845238095238093,0.3666666666666667,0.0,0.0,63.0
giustda01,16,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gladdda01,24,104,17,29,6,3,1,15,7,2.0,9,12,1.0,2.0,0.0,0.0,2.0,19,44,115.0,1.4059714795008913,1.1345254791958859,1.6603319308087892,3.0663034103096805,2.6666666666666665,1.245344129554656,0.5258064516129033,1.3333333333333333,31.0,42.916666666666664
glanvdo01,3,2,1,1,0,1,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0,3,2.0,1.0,1.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0
glaustr01,24,78,18,25,5,1,9,16,0,0.0,9,20,2.0,1.0,0.0,0.0,1.0,10,59,88.0,1.698046398046398,1.3765412219359587,3.3910103054839897,5.089056703530388,0.0,1.3963800904977375,2.014469083548031,0.0,38.5,22.216666666666665
glavito02,33,59,4,10,1,1,0,5,0,0.0,5,18,0.0,0.0,6.0,0.0,0.0,8,13,64.0,5.016666666666667,3.3333333333333335,4.166666666666666,9.183333333333334,0.0,5.333333333333333,0.8333333333333333,0.0,0.0,21.0
gleasbi01,26,99,11,19,2,0,0,6,1,0.0,5,5,0.0,0.0,0.0,0.0,0.0,17,21,104.0,0.7107977207977207,0.602367870225013,0.67929094714809,1.3900886679458109,1.0,0.6390772348219157,0.07692307692307693,0.0,0.0,32.5
gloadro01,9,7,0,1,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,1,1,8.0,0.6666666666666666,0.5,0.5,1.1666666666666667,0.0,1.0,0.0,0.0,0.0,7.0
glynnbi01,2,2,1,1,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,2,2.0,0.5,0.5,1.0,1.5,0.0,1.0,0.5,0.0,0.0,2.0
goedder01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goinsry01,11,36,4,5,1,0,1,4,0,0.0,1,12,0.0,0.0,3.0,0.0,1.0,3,9,37.0,0.3187134502923976,0.2631578947368421,0.47368421052631576,0.7923976608187134,0.0,0.36363636363636365,0.21052631578947367,0.0,19.0,6.114285714285714
goldspa01,4,16,4,7,0,0,2,6,1,0.0,2,5,0.0,0.0,0.0,0.0,0.0,5,13,18.0,0.5,0.4375,0.8125,1.3125,1.0,0.5555555555555556,0.375,1.3333333333333333,8.0,3.2
goliami01,4,14,1,3,0,0,0,1,0,0.0,1,2,1.0,0.0,0.0,0.0,1.0,3,3,15.0,0.26666666666666666,0.21428571428571427,0.21428571428571427,0.4809523809523809,0.0,0.25,0.0,0.0,0.0,7.0
golsogr01,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goltzda01,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gomesjo01,19,49,8,7,2,0,1,5,0,0.0,5,15,2.0,1.0,0.0,0.0,2.0,4,12,55.0,0.8368506493506493,0.5273692810457516,0.8774509803921569,1.7143016297428062,0.0,0.6666666666666666,0.3500816993464052,0.0,17.0,17.535714285714285
gomesya01,1,4,0,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,3,4.0,0.5,0.5,0.75,1.25,0.0,0.5,0.25,0.0,0.0,0.0
gomezal01,6,12,1,4,0,0,1,4,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,3,7,12.0,0.4444444444444444,0.4444444444444444,0.7777777777777778,1.2222222222222223,0.0,0.5,0.3333333333333333,0.0,9.0,7.5
gomezca01,15,33,6,9,0,0,3,5,2,1.0,1,8,0.0,1.0,0.0,0.0,0.0,6,18,35.0,1.8666666666666667,1.5333333333333332,3.533333333333333,5.4,1.0,1.2023809523809523,2.0,1.3333333333333333,19.0,10.0
gomezch02,19,55,5,12,1,1,0,1,0,0.0,7,12,0.0,0.0,0.0,0.0,3.0,10,15,62.0,1.2772727272727273,0.953030303030303,1.1848484848484848,2.462121212121212,0.0,1.15,0.2318181818181818,0.0,0.0,30.0
gomezje01,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gomezle01,7,20,3,3,0,0,0,4,0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,3,3,22.0,0.625,0.41666666666666663,0.41666666666666663,1.0416666666666665,0.0,0.6000000000000001,0.0,0.0,0.0,11.166666666666666
gomezru01,1,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
gonzaad01,23,87,14,26,3,0,5,15,0,0.0,9,21,1.0,0.0,0.0,0.0,1.0,18,44,96.0,1.8114724150529777,1.493765664160401,2.4584586466165415,4.269931061669519,0.0,1.8152292152292153,0.9646929824561403,0.0,63.0,25.944444444444446
gonzaal01,12,40,6,11,2,0,4,8,0,1.0,4,10,1.0,0.0,0.0,0.0,0.0,5,25,44.0,0.6904761904761905,0.5357142857142857,1.1785714285714286,1.869047619047619,0.0,0.5277777777777778,0.6428571428571428,0.0,21.333333333333336,8.0
gonzaal02,24,83,8,14,5,0,1,8,0,1.0,2,22,0.0,0.0,1.0,0.0,2.0,8,22,85.0,1.001088617265088,0.8268939393939394,1.2041666666666666,2.2052552839317547,0.0,1.1007326007326008,0.37727272727272726,0.0,22.0,21.476190476190474
gonzaca01,4,17,5,10,2,0,1,1,2,1.0,2,1,0.0,0.0,0.0,0.0,0.0,7,15,19.0,0.631578947368421,0.5882352941176471,0.8823529411764706,1.5139318885448916,0.6666666666666666,0.6,0.29411764705882354,1.3333333333333333,17.0,17.0
gonzach01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gonzagi01,3,4,0,0,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0,0,5.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.5
gonzajo02,9,2,2,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gonzaju03,15,62,11,18,4,0,8,15,0,0.0,4,15,1.0,0.0,0.0,0.0,2.0,6,46,66.0,1.2074752097635393,1.0504776021080369,2.73534255599473,3.942817765758269,0.0,0.9047619047619047,1.6848649538866929,0.0,25.7,18.952380952380953
